SeqNo,Date,UTC Time,MES, R_Run, S_S, VN, UR_V, L_OP1I, L_OP1O, L_OP2I, L_OP2O, DI, DO, J_V_0, J_V_1, J_V_2, J_V_3, J_V_4, J_V_5, J_P_0, J_P_1, J_P_2, J_P_3, J_P_4, J_P_5, J_C_0, J_C_1, J_C_2, J_C_3, J_C_4, J_C_5, TCP_F_0, TCP_F_1, TCP_F_2, TCP_T_0, TCP_T_1, TCP_T_2,Label
558,7/9/2022,08:06.3,1,1,1.00E+00,9040,2,0,0,0,1,0,1,-1.94E-01,2.69E-01,3.77E-01,-6.83E-02,-5.36E-01,-9.83E-01,-3.65E+00,-1.51E+00,-1.98E+00,2.38E+00,-2.34E+00,-1.39E+00,-1.73E-01,3.08E-01,-4.85E-02,-2.86E+00,-4.90E-01,-1.57E+00,-1.14E+00,1.65E+00,7.44E+00,1.02E-01,-1.19E-01,-1.57E-01,Abnormal
559,7/9/2022,08:06.8,1,1,1.00E+00,9040,2,0,0,0,1,0,1,-2.57E-01,4.23E-01,3.45E-01,-2.21E-01,-1.68E-01,-1.11E+00,-3.78E+00,-1.33E+00,-1.79E+00,2.31E+00,-2.52E+00,-1.94E+00,-2.01E-01,3.00E-01,-2.51E-01,-2.83E+00,6.79E-01,-2.07E+00,1.46E+00,3.16E-01,-7.42E-01,1.12E-01,1.35E-01,-7.71E-02,Abnormal
560,7/9/2022,08:07.3,1,1,1.00E+00,9040,2,0,0,0,1,0,1,6.93E-02,1.11E-01,1.42E-02,-1.07E-01,6.88E-02,-2.92E-01,-3.81E+00,-1.18E+00,-1.70E+00,2.21E+00,-2.52E+00,-2.32E+00,2.40E-01,1.67E-01,-2.88E-02,-2.50E+00,1.81E+00,-3.92E-01,2.95E-01,-1.72E+00,9.75E-01,6.34E-02,-5.27E-02,-1.39E-02,Abnormal
561,7/9/2022,08:07.8,1,1,1.00E+00,9040,2,0,0,0,1,0,1,3.45E-01,-1.62E-01,-6.90E-01,3.07E-01,2.62E-01,3.59E-01,-3.78E+00,-1.19E+00,-1.75E+00,2.23E+00,-2.50E+00,-2.30E+00,4.56E-01,-3.46E-01,-9.14E-01,-7.66E-01,2.91E+00,1.47E+00,2.81E+00,1.18E+00,1.31E+00,1.59E-01,-1.04E-02,1.87E-02,Abnormal
562,7/9/2022,08:08.3,1,1,1.00E+00,9040,2,0,0,0,1,0,1,-1.79E-02,8.66E-03,3.92E-02,-1.69E-02,-1.63E-02,-1.88E-02,-3.70E+00,-1.22E+00,-1.89E+00,2.29E+00,-2.45E+00,-2.22E+00,2.53E-01,-1.80E-01,-6.55E-01,-2.61E+00,3.91E-01,-7.94E-01,-3.35E+00,-2.56E+00,1.42E+00,-2.17E-01,-1.43E-02,-1.14E-01,Abnormal
563,7/9/2022,08:08.8,1,1,1.00E+00,9040,2,0,0,0,1,0,1,-1.46E-01,6.78E-02,2.83E-01,-1.27E-01,-1.04E-01,-1.51E-01,-3.74E+00,-1.21E+00,-1.81E+00,2.26E+00,-2.48E+00,-2.26E+00,-3.90E-01,4.74E-01,-2.03E-01,-2.73E+00,2.35E-01,-9.05E-01,-2.90E+00,-1.40E+00,2.16E+00,-1.88E-01,-6.18E-02,-1.43E-01,Abnormal
564,7/9/2022,08:09.3,1,1,1.00E+00,9040,2,0,0,0,1,0,1,-1.74E-01,7.37E-02,2.74E-01,-1.28E-01,-7.90E-02,-1.76E-01,-3.84E+00,-1.16E+00,-1.65E+00,2.18E+00,-2.53E+00,-2.36E+00,-2.23E-01,5.04E-01,-3.97E-02,-2.69E+00,8.31E-01,-8.03E-01,-3.28E+00,-3.28E+00,1.42E+00,-2.62E-01,-2.93E-02,-1.25E-01,Abnormal
565,7/9/2022,08:09.8,1,1,1.00E+00,9040,2,0,0,0,1,0,1,-4.52E-02,1.81E-02,6.51E-02,-3.02E-02,-1.66E-02,-4.49E-02,-3.87E+00,-1.15E+00,-1.60E+00,2.16E+00,-2.54E+00,-2.39E+00,-4.09E-01,3.15E-01,-2.29E-01,-2.82E+00,6.34E-01,-7.75E-01,-2.48E+00,-2.31E+00,2.13E+00,-2.13E-01,-5.28E-02,-1.43E-01,Abnormal
566,7/9/2022,08:10.3,1,1,1.00E+00,9040,2,0,0,0,1,0,1,1.20E+00,-5.59E-01,8.20E-02,-2.49E-01,6.15E-01,1.35E+00,-3.66E+00,-1.29E+00,-1.68E+00,2.15E+00,-2.48E+00,-2.15E+00,5.78E-01,-4.28E-01,-6.89E-01,-3.03E+00,3.14E+00,3.39E+00,-2.19E+00,1.27E-01,4.90E+00,-1.69E-01,-2.98E-01,-6.19E-02,Abnormal
567,7/9/2022,08:10.8,1,1,1.00E+00,9040,2,0,0,0,1,0,1,4.99E-01,5.38E-02,-1.16E-01,2.70E-02,4.93E-01,5.10E-01,-3.04E+00,-1.58E+00,-1.67E+00,2.04E+00,-2.18E+00,-1.46E+00,3.80E-01,-4.81E-01,-1.10E-01,-2.55E+00,1.80E+00,1.15E+00,-3.03E+00,-2.80E+00,7.27E-01,-2.67E-01,-7.45E-02,8.75E-02,Abnormal
568,7/9/2022,08:11.3,1,1,1.00E+00,9040,2,0,0,0,1,0,1,1.20E-01,6.32E-02,-5.68E-01,3.59E-01,3.47E-01,1.26E-01,-2.78E+00,-1.57E+00,-1.73E+00,2.05E+00,-1.93E+00,-1.19E+00,2.67E-01,3.78E-01,-7.96E-01,-1.18E+00,4.25E-01,9.15E-01,-1.30E+00,-2.66E+00,3.20E+00,-2.96E-01,-9.03E-02,8.70E-02,Abnormal
569,7/9/2022,08:11.8,1,1,1.00E+00,9040,2,0,0,0,1,0,1,2.79E-03,-5.70E-04,-8.30E-01,4.19E-01,4.12E-01,-5.50E-04,-2.73E+00,-1.55E+00,-2.25E+00,2.34E+00,-1.65E+00,-1.14E+00,1.98E-01,9.75E-02,-4.09E-01,-7.10E-01,-8.52E-03,-4.14E-01,-1.10E+00,2.40E+00,1.96E+00,-1.23E-01,1.16E-03,7.52E-02,Abnormal
570,7/9/2022,08:12.3,1,1,1.00E+00,9040,2,0,0,0,1,0,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.73E+00,-1.55E+00,-2.43E+00,2.40E+00,-1.53E+00,-1.14E+00,5.00E-02,-8.53E-02,-6.40E-01,-1.63E+00,-1.64E+00,-5.17E-01,-1.76E+00,-1.23E+00,3.92E+00,-2.73E-01,-9.08E-02,6.51E-02,Abnormal
571,7/9/2022,08:12.8,1,1,1.00E+00,9040,2,0,0,0,1,0,1,-2.85E-03,1.51E-03,9.02E-01,-3.29E-01,-5.73E-01,9.00E-04,-2.73E+00,-1.55E+00,-2.43E+00,2.40E+00,-1.53E+00,-1.14E+00,4.46E-02,-2.71E-02,-5.11E-01,-1.61E+00,-1.30E+00,-5.44E-01,-1.42E+00,-1.79E+00,3.55E+00,-2.66E-01,-7.92E-02,7.99E-02,Abnormal
572,7/9/2022,08:13.3,1,1,1.00E+00,9040,2,0,0,0,1,0,1,-2.55E-03,-1.09E-04,7.57E-01,-4.88E-01,-2.69E-01,2.40E-04,-2.73E+00,-1.55E+00,-2.10E+00,2.27E+00,-1.73E+00,-1.14E+00,-1.13E-01,3.13E-01,1.76E-02,-2.85E+00,-2.25E+00,3.20E-01,9.31E-01,2.55E+00,-4.05E-01,1.00E-01,4.40E-02,-1.40E-01,Abnormal
573,7/9/2022,08:13.8,1,1,1.00E+00,9040,2,0,0,0,1,0,1,-2.02E-03,-8.89E-04,6.62E-01,-5.93E-01,-6.93E-02,-1.51E-04,-2.73E+00,-1.55E+00,-1.58E+00,1.88E+00,-1.86E+00,-1.14E+00,-2.25E-01,-6.76E-02,-1.56E-01,-2.48E+00,-1.31E+00,1.68E-01,-6.20E-02,-3.77E+00,1.87E+00,-7.45E-02,-3.91E-02,-1.20E-01,Abnormal
638,7/9/2022,08:46.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-4.71E+00,-1.57E+00,-1.36E+00,2.10E+00,-2.34E+00,-1.57E+00,-1.10E-01,2.24E-01,2.80E-02,-2.13E+00,7.73E-01,-2.76E-01,2.28E+00,-6.90E-01,-1.09E-01,6.63E-02,-3.21E-02,-1.84E-01,Abnormal
639,7/9/2022,08:46.8,1,1,1.00E+00,9050,1,0,0,0,1,1,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-4.71E+00,-1.57E+00,-1.36E+00,2.10E+00,-2.34E+00,-1.57E+00,-5.03E-02,1.51E-01,-5.87E-02,-2.27E+00,5.98E-01,-3.02E-01,2.42E+00,-6.94E-01,-2.73E-02,7.06E-02,-3.10E-02,-1.84E-01,Abnormal
640,7/9/2022,08:47.3,1,1,1.00E+00,9050,1,0,0,0,1,1,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-4.71E+00,-1.57E+00,-1.36E+00,2.10E+00,-2.34E+00,-1.57E+00,-5.18E-02,1.17E-01,-6.34E-02,-2.31E+00,5.20E-01,-2.53E-01,2.41E+00,-8.23E-01,6.51E-01,8.43E-02,-4.01E-02,-1.76E-01,Abnormal
641,7/9/2022,08:47.8,1,1,1.00E+00,9050,1,0,0,0,1,1,1,-3.42E-01,9.26E-03,4.50E-01,5.56E-02,-5.05E-01,-1.47E+00,-4.82E+00,-1.56E+00,-1.23E+00,2.12E+00,-2.49E+00,-2.02E+00,-3.07E-01,1.27E-01,-4.82E-02,-1.45E+00,2.68E-01,-3.29E+00,2.40E+00,-6.06E-02,-2.10E+00,1.01E-02,2.75E-02,-1.85E-01,Abnormal
642,7/9/2022,08:48.3,1,1,1.00E+00,9050,1,0,0,0,1,1,1,3.61E-02,-6.02E-04,-1.58E-01,-1.67E-02,1.74E-01,-1.16E+00,-5.09E+00,-1.55E+00,-1.13E+00,2.11E+00,-2.58E+00,-2.86E+00,2.11E-01,2.08E-01,-6.24E-01,-2.35E+00,3.14E+00,-1.63E+00,1.73E+00,1.32E+00,-2.21E+00,-2.01E-02,1.02E-02,-1.00E-01,Abnormal
643,7/9/2022,08:48.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,6.41E-01,-1.87E-02,-2.94E-01,-8.18E-02,3.74E-01,-1.46E-01,-4.78E+00,-1.56E+00,-1.31E+00,2.09E+00,-2.38E+00,-3.13E+00,2.55E-01,-2.59E-01,-5.72E-01,-2.77E+00,1.59E+00,-6.73E-01,2.61E+00,-5.95E-01,3.22E+00,-5.00E-02,-2.20E-01,-3.00E-04,Abnormal
644,7/9/2022,08:49.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-1.11E+00,2.42E-02,-3.34E-02,6.30E-02,-1.29E-02,-1.11E+00,-4.92E+00,-1.56E+00,-1.34E+00,2.09E+00,-2.35E+00,-3.34E+00,-5.21E-01,4.04E-01,-6.37E-01,-1.36E+00,2.08E+00,-2.76E+00,2.50E+00,-8.14E-01,-1.08E+00,-1.53E-02,1.64E-03,-1.64E-01,Abnormal
645,7/9/2022,08:49.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-6.98E-01,1.70E-03,-3.55E-01,-5.74E-02,4.28E-01,-6.97E-01,-5.18E+00,-1.56E+00,-1.39E+00,2.10E+00,-2.30E+00,-3.61E+00,-4.16E-01,1.25E-01,-5.50E-01,-2.46E+00,1.97E+00,-1.71E+00,1.39E+00,9.62E-01,3.59E-01,-2.90E-02,-4.37E-02,-1.65E-01,Abnormal
646,7/9/2022,08:50.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-2.20E-01,-1.25E-02,-2.86E-01,-3.68E-01,6.61E-01,-2.20E-01,-5.52E+00,-1.56E+00,-1.66E+00,1.96E+00,-1.88E+00,-3.95E+00,-3.36E-01,-7.14E-02,-2.87E-01,-3.17E+00,5.55E-01,-8.69E-01,5.08E-01,7.59E-01,-1.07E+00,9.04E-03,5.09E-02,-1.43E-01,Abnormal
647,7/9/2022,08:50.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-1.14E-01,-1.54E-02,-5.34E-02,-6.07E-01,6.64E-01,-1.13E-01,-5.60E+00,-1.57E+00,-1.75E+00,1.71E+00,-1.55E+00,-4.03E+00,-3.27E-01,-1.38E-01,-7.59E-01,-3.42E+00,-9.57E-01,-8.25E-01,4.06E-01,2.44E-01,2.50E-01,-2.77E-02,3.35E-02,-1.39E-01,Abnormal
648,7/9/2022,08:51.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-7.32E-02,-1.68E-02,1.68E-01,-8.52E-01,6.87E-01,-7.08E-02,-5.63E+00,-1.57E+00,-1.74E+00,1.54E+00,-1.38E+00,-4.05E+00,-1.44E-01,-2.40E-01,-8.44E-02,-3.33E+00,-1.66E+00,-4.54E-01,8.38E-01,-7.15E-01,4.43E-01,-5.29E-02,-1.47E-02,-1.38E-01,Abnormal
649,7/9/2022,08:51.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-1.15E-02,-3.57E-03,7.26E-02,-2.27E-01,1.55E-01,-1.08E-02,-5.66E+00,-1.58E+00,-1.64E+00,1.08E+00,-1.02E+00,-4.09E+00,-1.74E-01,-1.96E-01,-1.78E-01,-2.59E+00,-4.46E+00,-4.46E-01,4.91E-01,-6.26E-02,1.12E+00,-3.51E-02,3.88E-03,-1.28E-01,Abnormal
650,7/9/2022,08:52.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-3.45E-02,1.20E-04,-1.23E-01,9.74E-02,2.57E-02,-6.39E-05,-5.70E+00,-1.58E+00,-1.77E+00,1.19E+00,-1.00E+00,-4.09E+00,-2.86E-01,-8.08E-02,-5.88E-01,-1.68E+00,-3.98E+00,-4.20E-01,-4.64E-01,-2.31E+00,3.30E-01,-4.52E-02,-3.28E-02,6.39E-03,Abnormal
651,7/9/2022,08:52.8,1,1,1.00E+00,9050,1,0,0,1,1,0,1,5.07E-02,-1.82E-04,1.81E-01,-1.45E-01,-3.69E-02,9.44E-05,-5.70E+00,-1.58E+00,-1.77E+00,1.19E+00,-1.00E+00,-4.09E+00,3.10E-01,-1.42E-01,-2.56E-01,-3.01E+00,-6.08E+00,-3.94E-01,-7.59E+00,-3.37E+00,8.83E-01,-2.11E-01,-6.71E-02,1.91E-01,Abnormal
652,7/9/2022,08:53.3,1,1,1.00E+00,9050,1,0,0,1,1,0,1,7.34E-02,7.49E-03,-8.96E-02,4.33E-01,-3.45E-01,2.55E-02,-5.66E+00,-1.58E+00,-1.67E+00,1.16E+00,-1.08E+00,-4.08E+00,2.21E-01,1.98E-01,-2.99E-01,-5.14E-01,-6.72E+00,1.02E+00,-7.81E+00,-3.55E+00,6.68E-01,-2.24E-01,-1.31E-02,1.89E-01,Abnormal
653,7/9/2022,08:53.8,1,1,1.00E+00,9050,1,0,0,1,1,0,1,7.89E-02,1.66E-02,-1.25E-01,7.99E-01,-6.77E-01,7.66E-02,-5.62E+00,-1.57E+00,-1.75E+00,1.57E+00,-1.40E+00,-4.05E+00,4.25E-01,3.44E-01,-7.55E-01,-1.07E+00,-4.57E+00,6.93E-01,-7.91E+00,-3.33E-01,1.74E-01,-1.39E-01,-1.13E-02,1.82E-01,Abnormal
654,7/9/2022,08:54.3,1,1,1.00E+00,9050,1,0,0,1,1,0,1,1.61E-01,1.41E-02,1.88E-01,4.74E-01,-6.66E-01,1.60E-01,-5.56E+00,-1.56E+00,-1.71E+00,1.86E+00,-1.73E+00,-3.99E+00,2.19E-01,2.37E-01,1.21E-01,-9.49E-01,-2.89E+00,8.14E-01,-5.70E+00,-4.56E+00,3.59E+00,-2.93E-01,-1.48E-01,1.80E-01,Abnormal
655,7/9/2022,08:54.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,3.49E-01,8.92E-03,3.79E-01,2.29E-01,-6.17E-01,3.49E-01,-5.44E+00,-1.56E+00,-1.56E+00,2.04E+00,-2.06E+00,-3.87E+00,3.13E-01,3.39E-01,-1.18E-01,-1.46E+00,-1.79E+00,1.43E+00,-5.87E+00,-3.36E+00,2.57E+00,-2.65E-01,-1.21E-01,1.68E-01,Abnormal
656,7/9/2022,08:55.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,6.33E-01,-2.10E-03,3.16E-01,2.38E-02,-3.55E-01,8.12E-01,-5.33E+00,-1.56E+00,-1.47E+00,2.08E+00,-2.20E+00,-3.76E+00,2.62E-01,9.08E-02,-9.14E-02,-1.49E+00,-8.34E-01,1.37E+00,-5.73E+00,-2.75E+00,2.19E+00,-2.00E-01,-2.03E-01,1.74E-01,Abnormal
657,7/9/2022,08:55.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,9.53E-02,2.93E-03,3.38E-01,1.01E-02,-3.55E-01,8.90E-01,-5.07E+00,-1.56E+00,-1.31E+00,2.10E+00,-2.38E+00,-3.36E+00,-3.13E-01,9.27E-02,1.93E-02,-1.19E+00,4.74E-02,1.71E+00,-4.76E+00,-2.07E+00,3.74E+00,-1.30E-01,-2.03E-01,1.97E-02,Abnormal
658,7/9/2022,08:56.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,4.46E-01,-1.21E-02,-8.67E-02,5.16E-03,7.63E-02,1.45E+00,-5.05E+00,-1.56E+00,-1.11E+00,2.10E+00,-2.58E+00,-2.64E+00,4.23E-01,-3.02E-01,-5.02E-01,-1.18E+00,2.86E+00,2.84E+00,-4.92E+00,-2.25E-01,1.49E+00,-3.11E-02,-2.18E-01,1.42E-01,Abnormal
659,7/9/2022,08:56.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,1.03E+00,-2.74E-02,-4.29E-01,4.43E-02,4.03E-01,1.90E+00,-4.87E+00,-1.56E+00,-1.17E+00,2.10E+00,-2.53E+00,-2.22E+00,4.04E-01,-1.99E-01,-3.12E-01,-1.31E+00,2.70E+00,2.42E+00,-4.79E+00,1.24E+00,-2.52E+00,8.66E-02,-7.15E-02,1.50E-01,Abnormal
660,7/9/2022,08:57.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,1.04E+00,2.91E-03,-4.35E-01,1.13E-01,3.59E-01,1.30E+00,-4.12E+00,-1.57E+00,-1.48E+00,2.15E+00,-2.25E+00,-9.88E-01,4.38E-01,1.11E-02,-4.29E-01,-1.44E+00,2.00E+00,2.09E+00,-5.72E+00,-3.76E-02,4.98E+00,1.54E-01,-2.25E-01,1.62E-01,Abnormal
661,7/9/2022,08:57.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,8.56E-01,1.72E-02,-6.76E-01,5.91E-02,6.34E-01,8.41E-01,-3.85E+00,-1.57E+00,-1.61E+00,2.16E+00,-2.13E+00,-7.08E-01,3.87E-01,1.42E-01,-6.17E-01,-1.54E+00,1.63E+00,1.77E+00,-5.92E+00,1.01E+00,1.87E+00,2.34E-01,-1.19E-01,1.61E-01,Abnormal
662,7/9/2022,08:58.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,1.28E-01,-7.60E-04,-6.32E-01,1.66E-01,4.66E-01,1.14E-01,-3.43E+00,-1.57E+00,-2.14E+00,2.20E+00,-1.63E+00,-3.09E-01,3.81E-01,8.61E-02,-4.81E-01,-5.35E-01,-2.93E-01,5.89E-01,-7.26E+00,-8.07E-01,4.39E+00,8.77E-02,-1.93E-01,2.13E-01,Abnormal
663,7/9/2022,08:58.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,1.03E-03,-7.33E-04,-3.29E-01,9.99E-02,2.29E-01,-2.29E-04,-3.42E+00,-1.57E+00,-2.42E+00,2.30E+00,-1.46E+00,-3.03E-01,1.40E-01,-8.85E-02,-6.74E-01,-1.10E+00,-1.31E+00,-2.67E-02,-8.43E+00,-1.75E-01,3.79E+00,1.25E-01,-1.57E-01,1.98E-01,Abnormal
664,7/9/2022,08:59.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-1.06E-04,7.38E-05,3.42E-02,-9.78E-03,-2.45E-02,2.98E-05,-3.42E+00,-1.57E+00,-2.44E+00,2.31E+00,-1.44E+00,-3.03E-01,4.33E-02,-4.39E-02,8.90E-02,-2.36E+00,-3.86E+00,-7.07E-02,-9.40E-01,1.51E-01,-3.95E-01,1.86E-03,1.09E-02,-4.82E-03,Abnormal
665,7/9/2022,08:59.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-2.68E-01,-1.53E-02,5.76E-01,-2.79E-01,-3.03E-01,-2.58E-01,-3.49E+00,-1.57E+00,-2.14E+00,2.18E+00,-1.61E+00,-3.71E-01,-2.00E-01,-4.29E-01,-1.38E-01,-2.70E+00,-2.72E+00,-1.23E+00,3.13E-01,1.03E+00,-1.47E+00,1.29E-02,8.22E-02,-1.59E-01,Abnormal
666,7/9/2022,09:00.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-2.80E-01,-1.81E-02,5.25E-01,-5.00E-01,-4.05E-02,-2.68E-01,-3.57E+00,-1.57E+00,-2.00E+00,2.09E+00,-1.66E+00,-4.44E-01,-1.94E-01,-1.20E-01,-3.28E-04,-3.23E+00,-2.60E+00,-1.07E+00,3.52E-01,-1.19E-01,5.34E-01,3.15E-02,1.34E-03,-1.89E-01,Abnormal
667,7/9/2022,09:00.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-2.41E-01,-1.53E-02,4.80E-01,-6.30E-01,1.31E-01,-2.30E-01,-3.71E+00,-1.58E+00,-1.73E+00,1.84E+00,-1.68E+00,-5.77E-01,-1.28E-01,-4.14E-01,-1.10E-02,-3.22E+00,-9.62E-01,-1.21E+00,9.08E-01,1.56E-02,-6.20E-01,-1.22E-02,2.02E-02,-1.73E-01,Abnormal
668,7/9/2022,09:01.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-3.81E+00,-1.59E+00,-1.54E+00,1.59E+00,-1.64E+00,-6.72E-01,-8.96E-02,-3.00E-01,-1.10E-01,-2.31E+00,-1.11E+00,-3.68E-01,2.40E+00,7.22E-01,-8.56E-01,2.80E-02,3.47E-02,-1.74E-01,Abnormal
669,7/9/2022,09:01.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,9.38E-02,-1.66E-03,-2.31E-02,-1.98E-02,2.41E-02,-1.31E-02,-3.76E+00,-1.59E+00,-1.55E+00,1.57E+00,-1.62E+00,-6.80E-01,4.68E-01,-2.33E-01,-3.79E-01,-2.99E+00,-8.72E-01,-8.66E-01,-1.29E+00,-1.56E+00,1.88E-01,1.19E-02,-3.73E-02,1.14E-01,Abnormal
670,7/9/2022,09:02.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,9.28E-01,-8.77E-02,-1.57E-01,-2.63E-01,2.73E-01,-5.15E-02,-3.57E+00,-1.60E+00,-1.59E+00,1.53E+00,-1.57E+00,-7.01E-01,3.99E-01,-1.40E-01,-5.43E-01,-2.81E+00,-1.27E+00,-1.01E+00,-5.35E-01,1.54E+00,-2.09E+00,7.09E-02,2.78E-02,1.34E-01,Abnormal
671,7/9/2022,09:02.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,9.63E-01,-1.47E-01,-2.95E-02,-3.97E-01,3.39E-01,-1.35E-02,-2.86E+00,-1.68E+00,-1.69E+00,1.30E+00,-1.35E+00,-7.33E-01,3.81E-01,-4.75E-01,-3.59E-01,-3.23E+00,-2.20E+00,-7.37E-01,-1.89E+00,7.64E-01,1.09E+00,3.18E-02,-7.39E-04,1.98E-01,Abnormal
672,7/9/2022,09:03.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,8.23E-01,-1.43E-01,1.17E-01,-4.87E-01,3.53E-01,-1.81E-03,-2.42E+00,-1.75E+00,-1.66E+00,1.08E+00,-1.18E+00,-7.35E-01,3.09E-01,-2.18E-01,-1.99E-01,-2.93E+00,-2.87E+00,-3.24E-01,4.55E-01,3.27E-01,2.91E-01,4.00E-02,4.36E-02,2.06E-01,Abnormal
673,7/9/2022,09:03.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-1.16E-01,2.17E-02,3.81E-02,-9.19E-02,3.10E-02,-1.16E-01,-2.35E+00,-1.76E+00,-1.63E+00,9.89E-01,-1.13E+00,-7.70E-01,-2.95E-01,3.86E-01,5.84E-02,-2.86E+00,-3.13E+00,-1.55E+00,7.98E-01,6.76E-01,9.70E-01,8.93E-02,9.07E-02,5.46E-02,Abnormal
674,7/9/2022,09:04.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-3.66E-03,7.69E-04,2.29E-03,-5.32E-03,2.41E-03,-3.68E-03,-2.42E+00,-1.75E+00,-1.60E+00,9.22E-01,-1.10E+00,-8.33E-01,-1.63E-01,1.44E-01,-6.05E-02,-2.72E+00,-3.39E+00,-9.93E-01,4.84E-01,5.01E-01,2.19E-02,9.64E-02,8.96E-02,6.65E-02,Abnormal
675,7/9/2022,09:04.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.46E+00,-1.74E+00,-1.63E+00,9.25E-01,-1.08E+00,-8.73E-01,-5.64E-02,2.90E-01,-6.06E-01,-2.11E+00,-3.52E+00,-4.90E-01,-1.74E-01,-5.05E-01,1.34E+00,5.85E-02,4.05E-02,6.50E-02,Abnormal
676,7/9/2022,09:05.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,5.98E-03,-1.42E-03,6.16E-02,-5.90E-02,-1.55E-03,6.18E-03,-2.46E+00,-1.74E+00,-1.62E+00,9.14E-01,-1.08E+00,-8.72E-01,5.98E-02,8.96E-02,-2.93E-01,-2.99E+00,-4.66E+00,5.94E-01,-1.49E+00,-1.76E-01,4.48E-02,-5.44E-02,-4.27E-02,1.21E-01,Abnormal
677,7/9/2022,09:05.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,1.52E-02,-3.64E-03,1.61E-01,-1.63E-01,4.51E-03,1.57E-02,-2.45E+00,-1.74E+00,-1.56E+00,8.50E-01,-1.08E+00,-8.66E-01,1.58E-01,-3.42E-01,-1.69E-01,-2.59E+00,-3.13E+00,7.28E-01,-1.15E+00,7.20E-01,-4.73E-01,-3.99E-02,-2.01E-02,1.29E-01,Abnormal
678,7/9/2022,09:06.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-5.93E-02,1.04E-02,-4.22E-02,1.28E-01,-8.33E-02,8.52E-03,-2.45E+00,-1.74E+00,-1.53E+00,8.23E-01,-1.08E+00,-8.63E-01,-1.83E-01,-6.11E-02,-5.53E-01,-8.05E-01,-6.12E+00,9.19E-01,-1.11E+00,1.30E+00,-5.64E-01,1.32E-02,3.72E-02,1.76E-02,Abnormal
679,7/9/2022,09:06.8,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-2.84E-01,4.81E-02,-1.06E-01,4.70E-01,-3.42E-01,5.08E-02,-2.50E+00,-1.73E+00,-1.56E+00,9.28E-01,-1.15E+00,-8.55E-01,-4.52E-01,1.00E-01,-6.97E-01,-9.13E-01,-4.68E+00,6.16E-01,-6.57E-01,8.19E-01,-8.56E-01,-5.31E-03,1.10E-03,-8.20E-03,Abnormal
680,7/9/2022,09:07.3,1,1,1.00E+00,9050,1,0,0,0,1,0,1,-3.02E-01,4.87E-02,-3.44E-02,4.06E-01,-3.37E-01,7.20E-02,-2.64E+00,-1.71E+00,-1.61E+00,1.16E+00,-1.32E+00,-8.29E-01,-1.69E-01,3.95E-01,-7.97E-01,-1.12E+00,-4.73E+00,8.97E-01,-1.99E+00,4.46E-01,-2.01E-02,-2.33E-02,-1.67E-02,1.27E-02,Abnormal
